ID,Gender,Age,Graduated,Profession,Spending_Score,Var_1,Segmentation
463543,Male,18,No,Healthcare,Low,Cat_6,D
462768,Male,46,Yes,Artist,Average,Cat_6,B
461876,Male,32,Yes,Entertainment,Low,Cat_6,D
462135,Female,36,Yes,Healthcare,Low,Cat_2,D
458998,Male,37,No,Doctor,Low,Cat_6,D
466432,Male,42,Yes,Entertainment,Low,Cat_7,A
464722,Male,35,Yes,Doctor,Low,Cat_4,D
460389,Female,42,Yes,Healthcare,Average,Cat_6,D
460663,Female,33,No,Homemaker,Low,Cat_6,D
463484,Female,35,No,Engineer,High,Cat_7,D
467771,Female,59,Yes,Artist,Average,Cat_6,C
462084,Male,70,Yes,Artist,Low,Cat_6,B
463621,Male,53,No,Entertainment,Low,Cat_6,A
467021,Female,80,No,Lawyer,High,Cat_6,D
459056,Male,56,No,Executive,High,Cat_6,B
467563,Male,39,Yes,Artist,Average,Cat_2,C
459820,Female,73,Yes,Artist,Average,Cat_3,C
467306,Female,58,Yes,Artist,Average,Cat_6,C
464865,Female,30,No,Homemaker,Low,Cat_4,A
463585,Female,23,No,Healthcare,Low,Cat_6,D
466186,Male,59,Yes,Artist,Average,Cat_6,C
459619,Female,56,Yes,Doctor,Low,Cat_6,D
466699,Female,40,Yes,Artist,Low,Cat_6,B
465517,Female,68,Yes,Artist,Low,Cat_6,A
459237,Male,29,Yes,Artist,Low,Cat_6,A
461757,Female,55,Yes,Artist,Average,Cat_6,C
466309,Male,21,No,Healthcare,Low,Cat_6,D
466532,Female,19,No,Engineer,Low,Cat_6,D
460832,Female,41,No,Healthcare,Average,Cat_6,D
461531,Male,41,Yes,Artist,Low,Cat_3,A
467304,Male,33,No,Doctor,Low,Cat_3,C
463124,Male,31,No,Artist,Average,Cat_6,B
461463,Male,41,Yes,Artist,Low,Cat_3,B
464566,Male,35,Yes,Executive,High,Cat_6,A
462070,Male,41,Yes,Entertainment,Average,Cat_6,B
464162,Male,81,Yes,Lawyer,High,Cat_6,C
466554,Male,26,No,Healthcare,Low,Cat_6,D
462793,Male,42,No,Executive,High,Cat_6,B
465657,Female,53,Yes,Artist,Average,Cat_6,C
460530,Female,33,Yes,Entertainment,Average,Cat_4,D
464045,Male,39,Yes,Artist,Low,Cat_6,C
465633,Male,83,Yes,Executive,High,Cat_6,B
462905,Female,25,No,Artist,Low,Cat_6,C
466254,Male,40,Yes,Entertainment,Low,Cat_2,A
460617,Female,22,No,Healthcare,Low,Cat_3,D
465468,Female,37,Yes,Artist,Average,Cat_6,C
466125,Female,65,Yes,Artist,Low,Cat_6,B
465207,Male,49,Yes,Artist,Average,Cat_6,C
463332,Female,38,Yes,Engineer,Low,Cat_6,C
459924,Female,65,Yes,Artist,Average,Cat_6,C
466143,Female,48,No,Engineer,Average,Cat_7,C
466375,Male,52,Yes,Entertainment,Low,Cat_2,C
462951,Male,73,Yes,Lawyer,Low,Cat_6,D
465654,Female,48,Yes,Engineer,Low,Cat_6,B
460987,Male,25,Yes,Doctor,Low,Cat_6,D
461681,Male,31,Yes,Healthcare,Low,Cat_7,D
462820,Male,25,No,Entertainment,Low,Cat_6,C
467518,Male,21,No,Doctor,Low,Cat_6,D
467525,Male,20,No,Healthcare,Low,Cat_6,D
465876,Male,25,No,Executive,Low,Cat_6,A
464199,Male,25,Yes,Artist,Low,Cat_7,A
462746,Male,29,No,Entertainment,Low,Cat_6,B
463261,Female,72,No,Entertainment,Average,Cat_6,B
467548,Male,48,Yes,Artist,High,Cat_6,B
460924,Male,28,No,Doctor,Low,Cat_2,D
463368,Female,42,Yes,Artist,High,Cat_2,C
459957,Female,32,Yes,Artist,Low,Cat_6,A
459191,Male,49,Yes,Artist,Low,Cat_6,B
462479,Female,55,Yes,Artist,Average,Cat_6,C
466570,Female,40,Yes,Artist,Average,Cat_6,A
459407,Female,37,Yes,Doctor,Low,Cat_6,A
467331,Male,27,No,Healthcare,Low,Cat_6,D
463377,Female,32,Yes,Homemaker,High,Cat_3,B
467456,Male,36,No,Executive,High,Cat_6,A
463058,Female,28,Yes,Homemaker,Low,Cat_7,D
467401,Male,72,No,Entertainment,Average,Cat_1,C
464029,Male,18,No,Entertainment,Low,Cat_6,D
466056,Female,36,Yes,Artist,Low,Cat_4,B
467130,Female,29,No,Homemaker,High,Cat_3,A
465002,Female,88,Yes,Lawyer,High,Cat_6,C
463155,Female,38,Yes,Engineer,Low,Cat_6,D
459651,Male,87,Yes,Lawyer,Low,Cat_6,B
459961,Male,51,Yes,Artist,Low,Cat_2,A
466109,Male,51,Yes,Entertainment,Average,Cat_6,B
461543,Male,31,No,Artist,Low,Cat_6,A
459502,Female,47,Yes,Artist,Average,Cat_6,C
459864,Female,70,No,Artist,High,Cat_6,A
460441,Male,31,No,Healthcare,Low,Cat_6,B
461942,Male,29,Yes,Healthcare,Low,Cat_6,D
462755,Female,20,No,Healthcare,Low,Cat_6,D
465098,Female,41,Yes,Artist,Low,Cat_4,A
459872,Male,68,No,Entertainment,Average,Cat_6,A
462053,Male,28,Yes,Artist,Low,Cat_6,B
467040,Male,32,Yes,Doctor,Low,Cat_3,D
465079,Male,75,Yes,Lawyer,Low,Cat_6,A
467697,Female,39,Yes,Healthcare,Low,Cat_6,A
466555,Male,18,No,Healthcare,Low,Cat_6,D
463457,Female,42,Yes,Artist,Average,Cat_6,B
462653,Male,48,Yes,Executive,Average,Cat_4,A
461390,Female,70,Yes,Artist,High,Cat_6,C
460217,Male,45,Yes,Artist,Average,Cat_6,B
463684,Female,29,Yes,Healthcare,Low,Cat_6,A
463764,Male,50,Yes,Entertainment,Average,Cat_6,C
465310,Female,22,No,Healthcare,Low,Cat_4,D
462489,Male,46,Yes,Artist,Low,Cat_6,C
465677,Male,39,No,Artist,Low,Cat_4,A
459737,Female,81,Yes,Lawyer,High,Cat_6,C
465357,Female,49,Yes,Artist,Average,Cat_6,C
462159,Male,43,Yes,Doctor,Low,Cat_6,A
461747,Male,66,Yes,Artist,High,Cat_6,B
465940,Female,53,Yes,Artist,Low,Cat_7,A
464323,Female,29,Yes,Artist,Low,Cat_6,A
467248,Female,86,Yes,Lawyer,High,Cat_6,C
463265,Male,70,Yes,Artist,Average,Cat_6,C
459946,Female,36,Yes,Artist,Average,Cat_6,B
463161,Male,35,Yes,Artist,Low,Cat_3,A
460790,Female,42,Yes,Artist,High,Cat_2,C
463118,Female,49,Yes,Doctor,High,Cat_6,B
460864,Female,20,No,Artist,Low,Cat_6,D
461039,Female,27,No,Engineer,Average,Cat_3,D
460299,Male,56,Yes,Artist,Low,Cat_6,B
462378,Male,67,No,Artist,Low,Cat_6,B
463081,Female,51,Yes,Artist,Low,Cat_6,B
460923,Male,49,Yes,Artist,Average,Cat_6,C
462120,Male,51,No,Artist,Low,Cat_3,A
463980,Female,26,Yes,Artist,Low,Cat_6,C
461464,Male,59,Yes,Entertainment,Low,Cat_6,B
466695,Female,31,Yes,Entertainment,Low,Cat_6,A
465833,Male,43,No,Executive,High,Cat_4,A
467490,Male,59,No,Executive,Average,Cat_6,B
459765,Female,35,Yes,Engineer,Low,Cat_6,A
467570,Male,18,No,Healthcare,Low,Cat_6,D
464561,Female,48,Yes,Entertainment,Low,Cat_6,A
459409,Female,88,Yes,Lawyer,High,Cat_6,B
462864,Female,30,Yes,Healthcare,Low,Cat_6,D
461009,Female,22,No,Healthcare,Low,Cat_3,D
459117,Male,66,Yes,Artist,High,Cat_6,C
464131,Female,81,No,Engineer,High,Cat_6,B
464079,Female,36,No,Doctor,Average,Cat_6,A
462478,Male,30,No,Doctor,Average,Cat_4,A
465375,Female,50,Yes,Engineer,Low,Cat_6,B
461637,Male,51,Yes,Artist,Low,Cat_7,B
459252,Male,66,Yes,Lawyer,High,Cat_6,A
461438,Female,39,Yes,Engineer,Average,Cat_6,C
463956,Female,28,No,Entertainment,Low,Cat_2,D
459682,Male,35,Yes,Executive,Average,Cat_6,A
459892,Female,50,Yes,Artist,Low,Cat_6,A
467720,Male,27,Yes,Entertainment,Low,Cat_6,A
463148,Male,60,Yes,Marketing,High,Cat_6,C
460862,Male,52,No,Entertainment,Average,Cat_3,B
460382,Male,32,No,Marketing,Low,Cat_6,D
461650,Female,42,Yes,Doctor,Low,Cat_4,B
467501,Male,48,Yes,Entertainment,Low,Cat_6,D
459486,Male,75,Yes,Lawyer,High,Cat_6,A
467319,Male,26,Yes,Homemaker,Low,Cat_6,A
459604,Female,21,No,Healthcare,Low,Cat_3,D
463554,Female,53,No,Artist,Low,Cat_6,C
467652,Male,32,Yes,Doctor,Low,Cat_6,D
465298,Female,56,Yes,Doctor,Average,Cat_3,C
462494,Female,36,Yes,Artist,Low,Cat_3,D
467344,Male,83,Yes,Lawyer,Low,Cat_6,B
463442,Male,42,Yes,Executive,Low,Cat_6,D
467219,Female,66,No,Lawyer,High,Cat_6,A
464360,Male,62,Yes,Executive,High,Cat_6,B
462505,Male,40,No,Executive,Low,Cat_4,D
459914,Male,38,Yes,Artist,Low,Cat_4,D
461255,Male,18,No,Healthcare,Low,Cat_4,D
462360,Female,62,Yes,Artist,Low,Cat_6,C
466571,Male,23,No,Healthcare,Low,Cat_6,D
465033,Female,56,Yes,Unemployed,Average,Cat_6,B
464575,Male,42,Yes,Artist,Low,Cat_6,A
465650,Female,32,No,Marketing,Low,Cat_6,A
464640,Female,28,No,Marketing,Low,Cat_4,A
459694,Male,77,No,Lawyer,Low,Cat_6,D
465216,Male,35,Yes,Executive,High,Cat_6,C
460818,Female,30,Yes,Healthcare,Low,Cat_2,D
463927,Female,53,Yes,Engineer,Low,Cat_6,A
459506,Female,27,Yes,Unemployed,Low,Cat_6,A
467001,Female,53,Yes,Entertainment,Average,Cat_2,B
460265,Male,52,Yes,Executive,High,Cat_6,B
464178,Male,29,Yes,Doctor,Low,Cat_4,A
461586,Male,36,Yes,Artist,Low,Cat_2,B
461764,Female,41,Yes,Artist,Low,Cat_6,A
459297,Male,72,Yes,Executive,High,Cat_6,C
459548,Female,50,Yes,Engineer,Low,Cat_6,A
463452,Female,79,Yes,Lawyer,High,Cat_6,C
467767,Female,23,No,Marketing,Low,Cat_6,D
465927,Female,25,Yes,Healthcare,Low,Cat_6,D
465857,Female,40,Yes,Doctor,Low,Cat_6,B
460581,Male,27,Yes,Healthcare,Average,Cat_3,A
459501,Female,62,Yes,Artist,Average,Cat_7,A
466670,Male,29,Yes,Healthcare,Average,Cat_2,B
460678,Female,31,No,Doctor,Low,Cat_3,A
459490,Male,37,No,Engineer,Average,Cat_6,A
460230,Male,28,Yes,Healthcare,Low,Cat_6,C
463653,Female,26,Yes,Artist,Low,Cat_6,A
463726,Female,33,No,Healthcare,Low,Cat_6,B
467858,Male,59,Yes,Artist,Low,Cat_6,A
466907,Male,57,Yes,Artist,Average,Cat_6,C
467249,Female,43,Yes,Marketing,Low,Cat_6,D
465533,Female,50,Yes,Entertainment,Average,Cat_2,B
462297,Female,29,Yes,Artist,Low,Cat_6,B
460596,Male,29,No,Engineer,Low,Cat_3,A
462633,Female,28,Yes,Doctor,High,Cat_4,D
467709,Female,37,Yes,Artist,Low,Cat_6,D
467413,Female,75,Yes,Lawyer,High,Cat_6,B
464672,Male,19,No,Entertainment,Low,Cat_4,A
465807,Female,42,Yes,Artist,Low,Cat_3,B
462760,Male,22,No,Healthcare,Low,Cat_7,D
466529,Female,28,Yes,Doctor,Average,Cat_2,A
464434,Male,45,Yes,Artist,Average,Cat_6,B
462359,Male,51,Yes,Entertainment,Low,Cat_7,D
464802,Male,40,No,Entertainment,Low,Cat_4,A
467643,Male,42,Yes,Artist,Low,Cat_3,A
461977,Female,49,Yes,Artist,Low,Cat_6,C
461738,Female,46,Yes,Unemployed,Average,Cat_6,C
464520,Male,46,No,Entertainment,Low,Cat_6,D
464484,Male,29,Yes,Artist,Average,Cat_3,B
465391,Female,72,Yes,Lawyer,High,Cat_6,A
460611,Male,26,Yes,Healthcare,Low,Cat_3,C
466159,Female,50,Yes,Engineer,Average,Cat_6,C
463623,Male,33,Yes,Doctor,Low,Cat_6,C
459254,Male,57,Yes,Doctor,Low,Cat_6,A
463594,Female,35,Yes,Artist,Average,Cat_6,C
465118,Female,51,Yes,Artist,Average,Cat_6,C
460761,Male,52,Yes,Entertainment,Average,Cat_4,C
459132,Male,20,No,Entertainment,Low,Cat_6,D
461265,Male,33,No,Marketing,Low,Cat_4,D
463446,Male,58,Yes,Artist,Average,Cat_3,C
467902,Female,37,No,Artist,Low,Cat_6,A
460591,Female,38,Yes,Doctor,Low,Cat_3,A
464139,Female,27,No,Healthcare,Low,Cat_6,D
466433,Male,43,Yes,Entertainment,Low,Cat_6,B
459023,Female,18,No,Healthcare,Low,Cat_6,D
466476,Female,29,No,Healthcare,Low,Cat_6,D
460090,Male,86,No,Lawyer,Average,Cat_6,A
461016,Male,32,No,Healthcare,Low,Cat_3,D
464630,Female,52,No,Engineer,Low,Cat_4,A
462464,Male,53,Yes,Artist,Average,Cat_6,C
459026,Male,29,No,Healthcare,Low,Cat_3,D
464376,Male,58,Yes,Artist,Low,Cat_6,A
465256,Male,22,No,Healthcare,Low,Cat_2,D
461783,Male,72,No,Lawyer,High,Cat_6,A
467478,Female,39,Yes,Artist,Average,Cat_6,C
463094,Male,40,Yes,Engineer,Average,Cat_6,A
463257,Female,23,No,Healthcare,Low,Cat_6,D
465060,Female,79,Yes,Lawyer,High,Cat_6,C
461696,Female,70,Yes,Lawyer,High,Cat_6,B
466130,Female,27,No,Artist,Low,Cat_6,D
460498,Male,47,No,Executive,High,Cat_3,B
459248,Male,58,Yes,Executive,Average,Cat_3,B
464924,Male,26,No,Entertainment,High,Cat_4,D
462620,Male,40,No,Engineer,Average,Cat_4,D
462657,Male,35,Yes,Executive,Average,Cat_6,A
467822,Male,31,Yes,Healthcare,Low,Cat_6,C
460876,Female,43,Yes,Artist,High,Cat_3,C
461395,Male,21,No,Doctor,Low,Cat_2,D
460731,Female,29,Yes,Artist,Low,Cat_6,C
463582,Female,18,No,Healthcare,Low,Cat_6,D
461423,Male,28,Yes,Artist,Low,Cat_4,B
460879,Female,27,Yes,Healthcare,Low,Cat_6,C
467376,Female,47,Yes,Doctor,Average,Cat_6,C
463701,Male,52,Yes,Marketing,High,Cat_6,C
466667,Female,42,No,Marketing,Low,Cat_6,D
464345,Female,57,Yes,Artist,High,Cat_6,C
467889,Male,61,Yes,Executive,High,Cat_6,C
461709,Male,33,Yes,Artist,Low,Cat_4,C
463515,Female,41,Yes,Artist,Average,Cat_6,C
460080,Female,39,Yes,Doctor,Low,Cat_6,A
460375,Male,40,Yes,Doctor,Low,Cat_6,C
466364,Female,52,Yes,Artist,Low,Cat_2,C
465551,Female,48,Yes,Artist,Average,Cat_3,B
463096,Female,33,Yes,Doctor,Low,Cat_6,D
460896,Male,43,Yes,Artist,Low,Cat_3,A
460702,Female,51,Yes,Artist,Low,Cat_6,B
466001,Female,36,Yes,Entertainment,Low,Cat_6,B
465738,Male,38,Yes,Entertainment,Low,Cat_3,B
460804,Female,30,Yes,Artist,Low,Cat_2,A
464426,Male,39,Yes,Marketing,Low,Cat_3,D
465880,Female,46,Yes,Entertainment,Low,Cat_6,A
461342,Male,43,No,Executive,High,Cat_6,B
459078,Male,70,Yes,Lawyer,High,Cat_6,B
460396,Female,41,Yes,Entertainment,Low,Cat_7,D
461098,Female,39,Yes,Engineer,Low,Cat_3,A
463076,Female,51,Yes,Artist,Low,Cat_6,C
460976,Male,20,No,Healthcare,Low,Cat_6,D
465536,Female,30,Yes,Doctor,Average,Cat_3,B
460399,Male,26,Yes,Marketing,Low,Cat_6,D
460449,Male,31,No,Marketing,Low,Cat_3,D
463807,Female,33,Yes,Healthcare,Low,Cat_4,B
459323,Female,21,No,Doctor,Low,Cat_6,D
459727,Male,83,No,Lawyer,High,Cat_6,B
463263,Female,70,Yes,Engineer,High,Cat_6,B
466998,Female,60,No,Artist,Average,Cat_6,C
466729,Male,33,Yes,Healthcare,Low,Cat_6,A
462608,Female,71,No,Engineer,Low,Cat_4,A
465495,Male,29,Yes,Engineer,Low,Cat_4,A
461244,Female,41,No,Marketing,Low,Cat_6,D
459173,Male,55,Yes,Artist,Average,Cat_6,C
465795,Male,29,No,Entertainment,Low,Cat_4,C
467345,Male,76,Yes,Lawyer,Low,Cat_6,A
467290,Female,23,No,Healthcare,Low,Cat_6,D
462220,Female,18,No,Healthcare,Low,Cat_4,D
465737,Female,49,Yes,Engineer,Low,Cat_3,D
459423,Male,19,No,Healthcare,Low,Cat_6,D
464445,Male,81,Yes,Executive,High,Cat_6,C
461378,Female,35,Yes,Artist,Low,Cat_6,B
462286,Male,59,No,Doctor,Average,Cat_6,B
463678,Female,32,No,Healthcare,Low,Cat_4,B
465601,Male,35,Yes,Artist,Average,Cat_3,D
462647,Female,56,No,Unemployed,Average,Cat_4,D
465714,Female,63,Yes,Artist,Low,Cat_2,C
466312,Female,21,No,Healthcare,Low,Cat_4,D
459697,Female,77,No,Lawyer,High,Cat_6,A
460057,Male,36,Yes,Artist,Low,Cat_6,C
464960,Female,22,No,Healthcare,Low,Cat_4,D
459064,Male,26,No,Executive,High,Cat_6,D
461277,Male,82,Yes,Lawyer,Low,Cat_6,A
463403,Male,18,No,Healthcare,Low,Cat_6,D
463863,Male,35,Yes,Artist,Average,Cat_6,C
467064,Male,36,No,Doctor,Average,Cat_7,A
467856,Male,59,Yes,Artist,Low,Cat_6,A
462251,Male,61,No,Artist,Average,Cat_6,C
465372,Female,37,Yes,Entertainment,Low,Cat_6,A
463970,Female,25,No,Healthcare,Low,Cat_4,B
463547,Female,28,No,Healthcare,Low,Cat_2,B
465331,Female,56,Yes,Artist,Low,Cat_6,C
460785,Male,29,Yes,Healthcare,Low,Cat_7,B
461788,Female,86,Yes,Lawyer,High,Cat_6,C
461617,Male,45,Yes,Artist,Low,Cat_6,A
460661,Female,33,No,Homemaker,Low,Cat_6,D
463363,Male,20,No,Healthcare,Low,Cat_7,D
462520,Female,25,Yes,Artist,Low,Cat_4,B
461568,Male,59,Yes,Artist,Average,Cat_6,C
464769,Female,51,No,Engineer,Average,Cat_4,B
466615,Female,20,No,Healthcare,Low,Cat_1,D
465688,Female,62,No,Artist,Average,Cat_3,C
462109,Male,75,No,Lawyer,Low,Cat_6,D
459565,Male,47,Yes,Entertainment,Low,Cat_1,A
462766,Female,32,No,Homemaker,Low,Cat_6,D
466682,Male,62,No,Entertainment,Average,Cat_3,C
459690,Female,43,Yes,Artist,Low,Cat_6,A
459347,Male,69,Yes,Lawyer,Low,Cat_6,B
465766,Male,38,No,Entertainment,Low,Cat_4,A
467575,Female,29,No,Engineer,Low,Cat_6,C
459774,Male,56,Yes,Artist,Low,Cat_6,D
464860,Female,51,No,Engineer,Average,Cat_4,B
464932,Male,53,Yes,Executive,Low,Cat_4,D
461814,Female,37,Yes,Artist,Low,Cat_3,A
463428,Male,28,No,Executive,High,Cat_6,A
459671,Female,48,Yes,Artist,Average,Cat_4,A
464451,Female,74,Yes,Artist,Average,Cat_6,B
464043,Male,51,Yes,Entertainment,Average,Cat_6,C
461784,Female,88,Yes,Lawyer,Low,Cat_6,D
463389,Female,50,Yes,Artist,Average,Cat_3,C
462233,Male,19,No,Healthcare,Low,Cat_4,D
463826,Female,28,Yes,Healthcare,Low,Cat_6,D
465121,Female,32,Yes,Artist,Low,Cat_3,B
466168,Female,45,Yes,Executive,High,Cat_3,B
459841,Male,56,Yes,Healthcare,High,Cat_6,B
467342,Female,33,Yes,Artist,Low,Cat_6,C
459495,Male,29,Yes,Artist,Low,Cat_6,D
464962,Male,53,Yes,Executive,High,Cat_4,B
460874,Female,18,No,Healthcare,Low,Cat_6,D
463247,Male,45,Yes,Entertainment,Low,Cat_7,A
460771,Male,86,Yes,Artist,Low,Cat_6,A
465774,Female,26,Yes,Doctor,Low,Cat_6,D
463551,Male,46,Yes,Doctor,Average,Cat_6,C
464502,Male,35,Yes,Healthcare,Average,Cat_6,A
461407,Female,32,Yes,Marketing,Low,Cat_1,A
465218,Male,36,Yes,Artist,Average,Cat_6,C
466081,Female,25,Yes,Artist,Average,Cat_4,C
467336,Female,63,Yes,Artist,Average,Cat_6,C
462440,Female,23,No,Healthcare,Low,Cat_6,D
459389,Female,26,Yes,Engineer,Low,Cat_6,A
466446,Female,46,Yes,Artist,High,Cat_6,C
464385,Male,70,No,Engineer,Average,Cat_6,B
467872,Female,40,Yes,Engineer,Average,Cat_5,B
459857,Male,33,Yes,Entertainment,Low,Cat_6,A
466701,Male,48,Yes,Homemaker,Low,Cat_6,C
461169,Male,39,Yes,Entertainment,Low,Cat_3,D
459519,Female,45,Yes,Artist,Average,Cat_6,A
460795,Male,61,Yes,Artist,Average,Cat_6,C
464511,Male,52,Yes,Marketing,Low,Cat_3,D
466399,Female,26,No,Entertainment,Average,Cat_4,A
465603,Female,45,Yes,Homemaker,Low,Cat_3,A
466079,Female,40,No,Engineer,Low,Cat_6,A
459769,Male,42,Yes,Marketing,Low,Cat_6,D
462450,Male,19,No,Healthcare,Low,Cat_6,D
460587,Female,38,Yes,Artist,Low,Cat_3,B
461490,Female,73,Yes,Artist,High,Cat_6,C
460895,Female,29,Yes,Doctor,Low,Cat_3,B
465104,Male,35,Yes,Homemaker,Average,Cat_6,A
467503,Female,26,Yes,Artist,Low,Cat_6,C
460316,Female,39,No,Healthcare,Low,Cat_6,D
467198,Male,28,Yes,Healthcare,Low,Cat_6,D
460348,Female,37,Yes,Artist,Low,Cat_6,C
467460,Female,36,Yes,Homemaker,Average,Cat_7,B
466838,Male,41,No,Executive,Low,Cat_1,D
463561,Female,39,Yes,Engineer,Low,Cat_6,A
466170,Male,74,Yes,Lawyer,Low,Cat_2,C
463578,Female,23,No,Healthcare,Low,Cat_4,D
461352,Male,25,No,Healthcare,Low,Cat_2,D
465814,Female,50,No,Artist,Average,Cat_4,B
467690,Female,67,No,Lawyer,High,Cat_6,D
463809,Female,30,Yes,Healthcare,Low,Cat_6,B
460701,Male,66,No,Entertainment,Average,Cat_6,B
461592,Male,29,Yes,Entertainment,Low,Cat_6,B
467692,Female,43,No,Artist,Low,Cat_6,B
459033,Female,56,Yes,Artist,Low,Cat_6,B
466424,Female,42,Yes,Engineer,High,Cat_3,A
459937,Female,39,Yes,Artist,Low,Cat_6,A
466404,Female,40,Yes,Engineer,Low,Cat_6,A
463504,Male,26,Yes,Healthcare,Low,Cat_6,D
459944,Female,39,Yes,Artist,Low,Cat_6,A
464073,Female,46,Yes,Engineer,Low,Cat_7,D
462169,Female,40,Yes,Artist,High,Cat_6,B
463032,Female,78,No,Lawyer,High,Cat_6,A
467374,Female,45,Yes,Homemaker,High,Cat_6,B
459269,Male,58,Yes,Artist,Average,Cat_6,C
466769,Female,31,Yes,Entertainment,Low,Cat_6,A
465792,Female,57,Yes,Engineer,Low,Cat_3,C
462280,Male,32,Yes,Healthcare,Low,Cat_6,B
464616,Male,27,No,Entertainment,Low,Cat_6,A
465202,Male,27,No,Entertainment,Low,Cat_6,D
464384,Male,25,Yes,Healthcare,Low,Cat_4,C
466655,Male,57,No,Executive,Low,Cat_6,C
466600,Male,18,No,Healthcare,Low,Cat_4,D
467815,Female,69,Yes,Artist,Low,Cat_6,C
464966,Male,59,No,Engineer,Low,Cat_4,A
467803,Female,36,Yes,Entertainment,Average,Cat_6,B
466810,Male,19,No,Healthcare,Low,Cat_6,D
459896,Female,40,Yes,Artist,Low,Cat_6,C
464862,Female,20,No,Engineer,Low,Cat_4,D
461751,Female,63,Yes,Artist,Average,Cat_6,C
466965,Female,42,Yes,Homemaker,Low,Cat_6,A
465157,Male,42,Yes,Entertainment,Average,Cat_6,B
462544,Male,30,Yes,Entertainment,Average,Cat_4,D
464652,Female,25,No,Engineer,Average,Cat_4,D
466401,Male,48,No,Executive,Average,Cat_6,A
461902,Female,52,Yes,Artist,Low,Cat_6,B
463164,Male,35,Yes,Artist,Average,Cat_6,C
461660,Female,74,No,Lawyer,Low,Cat_6,D
466054,Female,33,No,Homemaker,Average,Cat_4,D
464725,Male,45,No,Executive,High,Cat_4,A
463507,Male,49,No,Artist,Low,Cat_6,C
465888,Male,37,Yes,Doctor,Average,Cat_6,A
466103,Female,40,No,Engineer,Low,Cat_6,C
461261,Female,29,No,Artist,Low,Cat_4,A
462203,Male,72,No,Executive,High,Cat_4,A
463303,Female,49,Yes,Homemaker,Average,Cat_6,B
465943,Male,26,No,Healthcare,Low,Cat_6,D
462997,Male,55,Yes,Entertainment,Average,Cat_6,C
460338,Male,28,Yes,Entertainment,Low,Cat_6,D
460000,Male,52,Yes,Entertainment,Low,Cat_3,A
462531,Female,59,No,Homemaker,High,Cat_6,B
459417,Male,19,No,Healthcare,Low,Cat_6,D
466479,Male,52,Yes,Artist,Average,Cat_6,C
460122,Female,41,No,Artist,Low,Cat_6,A
466087,Male,22,No,Healthcare,High,Cat_4,D
459350,Female,56,Yes,Engineer,High,Cat_6,B
460676,Female,51,Yes,Marketing,Average,Cat_3,A
463179,Male,57,Yes,Entertainment,Low,Cat_6,A
461137,Male,60,Yes,Entertainment,Low,Cat_6,A
467555,Male,27,No,Entertainment,Low,Cat_6,D
464211,Male,50,Yes,Doctor,Average,Cat_2,B
461413,Female,40,Yes,Artist,Low,Cat_6,B
467660,Female,69,Yes,Artist,High,Cat_6,C
461193,Female,41,Yes,Marketing,Low,Cat_6,D
460772,Male,70,No,Entertainment,Low,Cat_6,A
465702,Male,32,Yes,Entertainment,Low,Cat_4,A
459001,Female,20,No,Marketing,Low,Cat_6,C
467006,Female,73,Yes,Lawyer,Low,Cat_6,B
466927,Male,19,No,Engineer,Low,Cat_2,D
464107,Male,70,No,Artist,Average,Cat_6,C
460605,Male,33,Yes,Doctor,Average,Cat_4,D
459847,Female,49,Yes,Artist,Average,Cat_6,C
460906,Female,89,Yes,Lawyer,High,Cat_6,A
459720,Male,25,No,Doctor,Low,Cat_6,D
463294,Female,35,Yes,Engineer,Low,Cat_6,B
463751,Female,39,Yes,Doctor,Low,Cat_2,B
465209,Male,47,Yes,Artist,Average,Cat_3,C
461222,Female,48,Yes,Artist,Low,Cat_7,D
464813,Male,45,Yes,Engineer,Average,Cat_6,B
462855,Male,20,No,Healthcare,Low,Cat_6,D
463777,Female,46,Yes,Artist,Low,Cat_6,C
463210,Male,84,No,Lawyer,Low,Cat_6,A
461672,Female,26,No,Engineer,Low,Cat_6,A
467711,Female,31,Yes,Artist,Low,Cat_6,A
459662,Male,51,Yes,Entertainment,High,Cat_3,A
466515,Male,52,No,Executive,Average,Cat_6,A
464946,Male,53,Yes,Executive,Low,Cat_4,D
460880,Male,42,Yes,Artist,Low,Cat_2,A
459537,Female,47,Yes,Homemaker,Low,Cat_4,A
463635,Female,41,Yes,Artist,Low,Cat_6,A
467650,Male,52,Yes,Artist,Average,Cat_6,A
467891,Female,30,Yes,Doctor,Low,Cat_6,D
459052,Male,47,No,Artist,Low,Cat_6,A
466439,Male,61,No,Engineer,Low,Cat_6,D
464571,Male,33,No,Healthcare,Low,Cat_6,A
460758,Male,31,No,Executive,Average,Cat_6,A
462001,Female,31,No,Entertainment,Average,Cat_4,D
460172,Male,47,Yes,Artist,Average,Cat_6,C
466657,Female,86,Yes,Lawyer,High,Cat_6,C
461381,Male,31,Yes,Entertainment,Average,Cat_6,A
464275,Male,30,No,Doctor,Low,Cat_6,D
463571,Female,32,Yes,Marketing,Low,Cat_2,B
460017,Male,41,Yes,Artist,High,Cat_3,C
462171,Female,37,No,Engineer,High,Cat_6,D
460436,Female,51,No,Entertainment,Low,Cat_6,A
459527,Male,46,Yes,Artist,Average,Cat_6,B
459278,Male,65,No,Executive,High,Cat_6,A
466851,Male,38,Yes,Healthcare,Low,Cat_6,A
460483,Female,38,Yes,Executive,High,Cat_3,D
